PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M_RANGE,2020,59.75,33.75,4.68,7.32,5.36,5.66,4.5,4.84,4.86,3.62,5.01,4.47,5.45,4.43,7.91
WS10M_RANGE,2020,59.75,34.25,4.8,7.37,5.7,5.74,4.65,4.85,4.89,3.75,5.16,4.42,5.36,4.55,7.94
WS10M_RANGE,2020,59.75,34.75,5.12,7.62,6.08,5.88,4.8,4.88,5.0,3.98,5.32,4.49,5.61,4.36,8.24
WS10M_RANGE,2020,59.75,35.25,5.5,7.95,6.21,5.89,4.79,4.79,5.01,3.93,5.29,4.58,5.53,4.22,8.45
WS10M_RANGE,2020,60.25,27.75,12.25,13.74,11.98,12.51,8.85,11.97,11.89,9.14,11.3,9.61,13.41,9.64,14.35
WS10M_RANGE,2020,60.25,28.25,11.72,13.51,11.64,11.8,8.72,11.76,12.72,8.21,11.17,9.28,13.0,8.47,13.96
WS10M_RANGE,2020,60.25,28.75,10.7,13.37,11.46,11.04,8.68,10.86,12.27,7.02,11.02,8.7,12.38,7.51,13.72
WS10M_RANGE,2020,60.25,29.25,9.37,11.98,10.62,9.53,7.73,9.39,10.64,6.23,9.55,7.41,10.81,6.36,12.32
WS10M_RANGE,2020,60.25,29.75,8.05,10.3,9.32,8.11,6.79,7.81,8.7,5.12,8.13,6.1,8.95,5.31,10.57
WS10M_RANGE,2020,60.25,30.25,7.22,9.62,8.6,7.73,6.5,7.39,7.92,4.93,7.95,5.78,8.03,5.01,9.9
WS10M_RANGE,2020,60.25,30.75,7.18,10.28,8.86,8.58,7.29,8.43,8.64,5.97,9.19,6.67,8.46,5.57,10.73
WS10M_RANGE,2020,60.25,31.25,7.98,11.66,9.84,10.09,9.4,10.19,10.15,7.58,11.07,8.21,9.75,6.56,12.57
WS10M_RANGE,2020,60.25,31.75,8.39,12.47,10.52,10.65,9.61,10.63,10.48,7.94,11.74,8.02,10.41,6.44,13.24
WS10M_RANGE,2020,60.25,32.25,8.3,12.29,10.13,10.17,9.0,9.57,9.66,7.12,10.73,7.41,10.06,6.07,12.79
WS10M_RANGE,2020,60.25,32.75,7.86,11.58,9.01,9.07,7.79,8.06,8.42,6.01,8.95,6.61,9.03,5.56,11.82
WS10M_RANGE,2020,60.25,33.25,7.17,10.57,7.64,7.76,6.38,6.72,7.12,5.14,7.14,5.81,7.72,5.03,10.67
WS10M_RANGE,2020,60.25,33.75,6.36,9.21,6.62,6.67,5.4,5.73,5.81,4.64,5.88,5.14,6.57,4.62,9.43
WS10M_RANGE,2020,60.25,34.25,6.01,8.77,6.27,6.28,5.05,5.45,5.47,4.48,5.86,4.91,6.25,4.71,8.97
WS10M_RANGE,2020,60.25,34.75,5.78,8.34,6.12,6.15,4.89,5.18,5.2,4.31,5.58,4.88,5.99,4.31,8.64
WS10M_RANGE,2020,60.25,35.25,5.7,8.04,5.99,6.0,4.71,4.92,4.95,4.02,5.23,4.81,5.62,3.97,8.38
WS10M_RANGE,2020,60.75,27.75,8.48,10.66,9.0,9.02,6.58,8.18,8.27,6.06,7.78,6.5,10.09,6.43,10.96
WS10M_RANGE,2020,60.75,28.25,9.22,11.8,9.81,9.68,6.96,9.06,9.77,6.33,8.55,6.92,10.95,6.26,12.05
WS10M_RANGE,2020,60.75,28.75,9.47,12.31,10.19,9.91,7.12,9.22,10.21,5.88,8.83,6.76,11.03,5.76,12.58
WS10M_RANGE,2020,60.75,29.25,8.84,11.28,9.72,8.92,6.65,8.09,9.5,5.46,8.03,6.05,9.99,5.17,11.61
WS10M_RANGE,2020,60.75,29.75,8.17,10.5,9.16,8.16,6.42,7.8,8.75,5.23,7.76,5.69,8.89,4.65,10.72
WS10M_RANGE,2020,60.75,30.25,8.26,11.01,9.53,8.94,7.29,9.23,9.39,6.16,8.98,6.71,8.91,5.27,11.17
WS10M_RANGE,2020,60.75,30.75,9.38,12.8,11.0,11.16,9.5,12.02,11.46,8.19,11.52,8.91,10.37,6.88,13.13
WS10M_RANGE,2020,60.75,31.25,11.3,14.91,12.95,13.41,12.7,14.55,13.67,10.2,14.07,10.93,12.73,8.2,15.66
WS10M_RANGE,2020,60.75,31.75,12.2,16.26,14.05,14.63,13.77,15.46,14.97,11.16,15.76,11.26,14.25,8.44,16.96
WS10M_RANGE,2020,60.75,32.25,11.3,15.4,12.96,13.41,12.52,13.2,13.31,9.74,14.06,9.88,13.16,7.5,15.95
WS10M_RANGE,2020,60.75,32.75,9.58,13.57,10.74,11.19,10.13,10.07,10.65,7.65,11.09,7.97,10.91,6.16,13.88
WS10M_RANGE,2020,60.75,33.25,7.92,11.55,8.43,8.92,7.61,7.48,8.14,5.92,8.32,6.29,8.65,4.95,11.64
WS10M_RANGE,2020,60.75,33.75,7.06,9.7,7.05,7.07,5.77,5.94,6.11,4.85,6.52,5.21,7.3,4.13,9.82
WS10M_RANGE,2020,60.75,34.25,6.78,9.25,6.88,6.83,5.55,6.02,5.95,4.88,6.85,5.27,6.89,4.42,9.49
WS10M_RANGE,2020,60.75,34.75,6.42,8.89,6.68,6.83,5.43,6.01,5.76,4.84,6.76,5.38,6.49,4.06,9.25
WS10M_RANGE,2020,60.75,35.25,6.27,8.8,6.71,6.88,5.32,5.93,5.67,4.77,6.74,5.49,6.33,3.8,9.27
WS50M_RANGE,2019,58.75,27.75,12.54,11.49,14.43,8.16,10.97,9.86,10.57,9.56,13.15,15.28,8.3,19.6,19.68
WS50M_RANGE,2019,58.75,28.25,11.25,10.35,12.4,7.19,9.45,8.93,9.38,8.46,11.34,13.14,7.5,17.05,17.18
WS50M_RANGE,2019,58.75,28.75,9.86,9.32,11.17,6.84,8.46,8.68,8.52,7.45,10.0,11.8,6.95,15.52,15.66
WS50M_RANGE,2019,58.75,29.25,9.06,8.76,10.79,6.81,8.31,8.56,8.05,7.0,9.6,11.99,6.94,14.84,14.98
WS50M_RANGE,2019,58.75,29.75,8.91,9.06,10.39,6.82,8.43,8.72,7.82,6.78,9.26,11.78,6.97,14.58,14.69
WS50M_RANGE,2019,58.75,30.25,8.95,9.74,10.22,7.11,8.68,8.89,8.05,6.7,9.19,11.91,7.14,14.55,14.69
WS50M_RANGE,2019,58.75,30.75,8.9,10.25,10.24,7.56,8.9,8.87,8.44,6.68,9.26,12.32,7.4,14.45,14.68
WS50M_RANGE,2019,58.75,31.25,8.67,10.09,10.17,7.73,8.9,8.55,8.24,6.67,9.01,12.17,7.54,13.9,14.13
WS50M_RANGE,2019,58.75,31.75,8.38,10.36,10.33,7.48,8.8,8.35,8.16,7.01,8.83,12.0,7.37,13.56,13.75
WS50M_RANGE,2019,58.75,32.25,8.54,10.38,10.71,7.2,8.97,8.22,7.5,7.02,8.63,12.22,7.3,13.23,13.45
WS50M_RANGE,2019,58.75,32.75,8.76,10.57,10.85,7.0,9.13,8.14,7.05,7.06,8.47,12.37,7.36,12.95,13.22
WS50M_RANGE,2019,58.75,33.25,8.78,10.87,10.74,6.96,9.28,8.18,7.05,7.26,8.35,12.4,7.51,12.79,13.11
WS50M_RANGE,2019,58.75,33.75,8.51,10.68,10.77,7.17,9.64,8.55,7.27,7.5,8.24,12.7,7.69,12.84,13.16
WS50M_RANGE,2019,58.75,34.25,8.56,10.68,10.61,6.99,9.58,8.4,7.35,7.28,8.17,12.65,7.34,12.77,13.16
WS50M_RANGE,2019,58.75,34.75,8.81,10.94,10.58,7.04,9.67,8.5,7.47,7.25,8.25,12.8,7.27,12.72,13.34
WS50M_RANGE,2019,58.75,35.25,8.86,11.29,10.48,7.21,9.81,8.65,7.63,7.49,8.22,12.98,6.92,13.05,13.61
WS50M_RANGE,2019,59.25,27.75,13.43,12.48,15.16,8.36,10.99,9.9,10.74,10.22,11.91,13.03,9.26,19.03,19.19
WS50M_RANGE,2019,59.25,28.25,11.88,11.48,13.29,7.42,9.39,9.01,9.5,9.35,10.61,11.65,8.21,16.72,16.94
WS50M_RANGE,2019,59.25,28.75,9.97,10.29,11.88,7.09,8.33,8.64,8.51,8.3,9.15,10.46,7.17,14.82,15.01
WS50M_RANGE,2019,59.25,29.25,9.14,9.65,11.37,7.16,8.27,8.51,7.91,7.79,8.56,10.42,6.98,14.06,14.31
WS50M_RANGE,2019,59.25,29.75,9.33,9.65,11.03,7.2,8.45,8.64,7.73,7.45,8.22,10.14,6.93,13.74,13.99
WS50M_RANGE,2019,59.25,30.25,9.53,10.08,10.89,7.37,8.72,8.85,7.69,7.23,8.14,10.04,7.06,13.59,13.84
WS50M_RANGE,2019,59.25,30.75,9.29,10.62,10.81,7.66,8.89,8.91,7.63,7.12,8.17,10.12,7.32,13.44,13.65
WS50M_RANGE,2019,59.25,31.25,8.7,10.88,10.56,7.86,8.79,8.57,7.43,7.12,8.02,9.92,7.55,13.21,13.33
WS50M_RANGE,2019,59.25,31.75,8.11,10.91,10.66,7.61,8.75,8.43,7.53,7.33,8.12,10.13,7.87,12.79,12.94
WS50M_RANGE,2019,59.25,32.25,7.96,10.48,10.79,7.58,8.9,8.23,7.14,7.29,8.19,10.36,7.93,12.27,12.71
WS50M_RANGE,2019,59.25,32.75,8.07,10.4,10.69,7.53,9.05,8.1,6.92,7.24,8.15,10.58,7.84,11.98,12.6
WS50M_RANGE,2019,59.25,33.25,8.09,10.73,10.5,7.42,9.17,8.06,7.08,7.23,8.08,10.83,7.75,11.94,12.6
WS50M_RANGE,2019,59.25,33.75,7.57,10.82,10.8,7.36,9.42,8.07,7.4,7.18,8.16,11.26,7.88,11.96,12.74
WS50M_RANGE,2019,59.25,34.25,8.26,11.16,10.83,7.13,9.63,8.33,7.71,7.3,7.84,11.42,7.71,12.14,13.05
WS50M_RANGE,2019,59.25,34.75,8.69,11.5,11.01,7.09,9.84,8.57,7.9,7.27,8.02,11.6,7.51,12.4,13.32
WS50M_RANGE,2019,59.25,35.25,8.95,11.79,11.18,7.39,10.01,8.77,8.02,7.4,8.13,11.86,7.27,12.98,13.63
WS50M_RANGE,2019,59.75,27.75,15.18,14.35,17.99,10.58,12.55,11.04,12.66,12.22,13.66,15.02,12.19,19.56,19.84
WS50M_RANGE,2019,59.75,28.25,13.55,13.68,16.48,9.7,11.19,10.42,11.6,11.27,12.2,13.83,11.02,17.54,18.07
WS50M_RANGE,2019,59.75,28.75,12.01,12.98,14.92,9.3,10.27,10.02,10.64,10.29,10.75,12.51,9.76,15.61,16.31
WS50M_RANGE,2019,59.75,29.25,10.6,11.68,13.92,8.92,9.92,9.6,9.72,9.24,9.65,11.75,8.87,14.4,15.14
WS50M_RANGE,2019,59.75,29.75,10.28,10.98,13.45,8.67,9.76,9.24,9.19,8.55,8.8,11.2,8.52,13.55,14.59
WS50M_RANGE,2019,59.75,30.25,10.01,10.86,12.86,8.49,9.63,9.0,8.59,8.04,8.08,10.73,8.27,12.97,13.96
WS50M_RANGE,2019,59.75,30.75,9.49,11.11,12.17,8.43,9.46,8.95,7.93,7.77,7.59,10.32,8.05,12.72,13.29
WS50M_RANGE,2019,59.75,31.25,9.04,11.31,11.98,8.66,9.31,9.14,7.74,7.99,7.63,10.11,8.21,12.98,13.31
WS50M_RANGE,2019,59.75,31.75,9.0,11.82,11.91,8.59,9.64,9.18,7.9,8.02,8.02,10.33,7.95,13.13,13.3
WS50M_RANGE,2019,59.75,32.25,9.13,11.52,11.77,8.38,9.68,8.87,7.66,7.95,8.14,10.14,7.87,12.68,13.12
WS50M_RANGE,2019,59.75,32.75,9.02,11.1,11.39,8.06,9.56,8.43,7.48,7.87,8.07,9.85,7.81,12.05,12.93
WS50M_RANGE,2019,59.75,33.25,8.53,10.86,10.91,7.7,9.43,8.07,7.48,7.8,7.87,9.69,7.7,11.51,12.77
WS50M_RANGE,2019,59.75,33.75,7.79,10.7,10.8,7.39,9.54,7.98,7.47,7.68,7.59,9.77,7.53,11.22,12.62
WS50M_RANGE,2019,59.75,34.25,8.12,11.16,10.79,7.44,9.8,8.15,7.79,7.72,7.52,10.11,7.74,11.31,12.72
WS50M_RANGE,2019,59.75,34.75,8.46,11.55,11.25,7.64,10.02,8.57,7.94,7.81,7.92,10.21,7.27,11.36,12.87
WS50M_RANGE,2019,59.75,35.25,8.85,11.8,11.54,7.86,10.0,8.85,7.93,7.77,8.06,10.27,7.03,11.64,13.02
WS50M_RANGE,2019,60.25,27.75,15.04,13.62,15.91,11.07,11.66,10.62,11.9,11.19,12.96,14.21,12.49,16.45,17.03
WS50M_RANGE,2019,60.25,28.25,14.51,13.92,15.82,10.83,11.53,10.73,11.91,11.04,12.52,14.14,12.42,15.95,16.98
WS50M_RANGE,2019,60.25,28.75,13.84,14.32,15.3,10.62,11.51,10.7,11.79,10.56,11.69,13.54,11.89,15.06,16.38
WS50M_RANGE,2019,60.25,29.25,12.45,13.08,14.59,9.91,11.2,10.26,11.19,9.61,10.59,13.14,10.81,14.08,15.42
WS50M_RANGE,2019,60.25,29.75,11.24,11.95,14.05,9.43,10.68,9.62,10.36,8.58,9.36,12.32,9.83,12.99,14.58
WS50M_RANGE,2019,60.25,30.25,10.51,11.89,13.73,9.51,10.71,9.28,9.66,8.02,8.72,11.86,9.3,12.63,14.13
WS50M_RANGE,2019,60.25,30.75,10.41,12.66,13.92,10.23,11.42,9.64,9.59,8.17,9.0,12.03,9.3,13.3,14.37
WS50M_RANGE,2019,60.25,31.25,10.91,12.84,15.12,11.37,12.29,10.93,10.77,8.95,10.18,12.55,9.66,14.73,15.67
WS50M_RANGE,2019,60.25,31.75,11.11,14.2,15.51,11.41,12.76,11.31,11.32,9.49,10.51,12.77,9.69,15.46,16.14
WS50M_RANGE,2019,60.25,32.25,11.15,14.3,15.4,10.69,12.66,10.74,10.81,9.6,10.23,12.45,9.49,15.1,16.07
WS50M_RANGE,2019,60.25,32.75,10.85,13.77,14.7,9.87,12.08,9.81,9.79,9.35,9.72,11.73,9.23,13.99,15.48
WS50M_RANGE,2019,60.25,33.25,10.18,12.92,13.56,9.2,11.2,8.99,8.69,8.89,9.07,10.91,8.94,12.6,14.45
WS50M_RANGE,2019,60.25,33.75,9.25,11.71,12.29,8.51,10.33,8.58,7.83,8.46,8.07,10.4,8.45,11.49,13.08
WS50M_RANGE,2019,60.25,34.25,9.37,11.11,11.68,8.19,10.29,8.34,7.69,8.25,8.24,10.55,8.24,10.48,12.54
WS50M_RANGE,2019,60.25,34.75,9.0,11.26,11.53,8.05,10.25,8.43,7.76,8.15,8.27,10.47,7.43,10.0,12.26
WS50M_RANGE,2019,60.25,35.25,8.81,11.59,11.35,7.88,10.1,8.59,7.82,8.05,8.13,10.25,7.06,10.0,12.21
WS50M_RANGE,2019,60.75,27.75,12.37,12.2,12.65,8.87,9.68,8.92,8.93,8.48,10.12,10.99,10.07,12.14,13.43
WS50M_RANGE,2019,60.75,28.25,12.81,12.94,13.29,9.27,9.99,9.46,9.42,8.97,10.76,11.49,10.78,12.71,14.2
WS50M_RANGE,2019,60.75,28.75,12.8,13.31,13.41,9.55,10.38,9.84,9.68,8.89,10.54,11.55,10.7,12.74,14.29
WS50M_RANGE,2019,60.75,29.25,12.24,13.27,13.2,9.27,10.34,9.84,9.49,8.41,9.74,11.59,10.33,12.5,14.05
WS50M_RANGE,2019,60.75,29.75,11.25,12.8,12.99,9.27,10.42,9.84,9.33,7.85,9.13,11.44,9.7,12.33,13.83
WS50M_RANGE,2019,60.75,30.25,10.89,13.01,13.58,10.0,11.31,10.1,9.79,7.98,9.67,11.93,9.74,13.1,14.3
WS50M_RANGE,2019,60.75,30.75,11.47,13.89,15.15,11.46,13.05,10.87,11.12,8.92,11.39,13.21,10.57,14.87,15.65
WS50M_RANGE,2019,60.75,31.25,12.6,14.33,17.25,13.16,15.08,12.44,13.2,10.11,13.41,14.66,11.48,16.9,17.59
WS50M_RANGE,2019,60.75,31.75,13.21,15.72,18.6,13.48,16.34,13.59,14.16,11.53,13.93,15.62,12.38,18.21,19.03
WS50M_RANGE,2019,60.75,32.25,12.57,15.6,17.62,12.44,15.61,12.62,12.97,11.13,12.71,14.87,11.52,16.96,18.17
WS50M_RANGE,2019,60.75,32.75,11.62,14.63,15.87,10.96,14.14,11.07,10.91,9.93,10.94,13.29,10.22,14.78,16.51
WS50M_RANGE,2019,60.75,33.25,10.81,13.31,14.13,9.65,12.64,9.83,8.98,8.74,9.43,11.75,9.19,12.77,14.76
WS50M_RANGE,2019,60.75,33.75,10.1,12.04,12.39,8.81,11.32,9.18,7.89,8.12,8.55,11.18,8.48,11.52,12.89
WS50M_RANGE,2019,60.75,34.25,10.49,11.22,11.98,8.63,11.32,9.0,7.8,8.07,8.55,11.44,8.0,10.53,12.45
WS50M_RANGE,2019,60.75,34.75,10.31,11.48,12.03,8.53,11.24,9.01,8.18,8.17,8.41,11.48,7.74,10.58,12.46
WS50M_RANGE,2019,60.75,35.25,9.57,12.0,11.92,8.42,11.1,9.12,8.54,8.32,8.22,11.55,7.7,10.68,12.62
WS50M_RANGE,2020,58.75,27.75,14.34,16.19,12.66,14.75,11.74,12.22,14.58,8.79,12.65,10.63,14.76,9.01,16.77
WS50M_RANGE,2020,58.75,28.25,12.6,14.15,10.87,12.78,9.79,10.31,12.63,7.42,10.75,9.24,12.63,7.86,14.72
WS50M_RANGE,2020,58.75,28.75,11.2,12.89,9.54,11.31,8.32,9.25,11.35,6.21,9.45,8.43,10.93,7.27,13.47
WS50M_RANGE,2020,58.75,29.25,10.35,11.98,9.17,10.62,8.25,8.77,10.54,5.97,9.07,8.23,10.25,7.45,12.72
WS50M_RANGE,2020,58.75,29.75,9.73,11.76,9.08,10.39,8.09,8.43,10.11,6.0,8.88,8.28,9.9,7.53,12.54
WS50M_RANGE,2020,58.75,30.25,9.47,11.79,9.1,10.49,8.15,8.44,9.97,6.21,8.85,8.43,9.67,7.85,12.69
WS50M_RANGE,2020,58.75,30.75,9.38,11.95,9.09,10.59,8.39,8.72,9.96,6.44,8.83,8.54,9.43,8.19,12.9
WS50M_RANGE,2020,58.75,31.25,8.97,12.43,8.91,10.12,8.4,8.88,9.84,6.4,8.61,8.45,9.12,7.73,12.83
WS50M_RANGE,2020,58.75,31.75,8.97,12.56,9.22,9.74,8.38,8.92,9.67,6.27,8.57,8.35,8.97,7.56,12.74
WS50M_RANGE,2020,58.75,32.25,9.49,12.54,9.22,9.5,8.18,8.79,9.56,6.06,8.66,8.35,8.92,7.69,12.6
WS50M_RANGE,2020,58.75,32.75,9.72,12.19,9.23,9.39,8.09,8.64,9.37,6.05,8.92,8.23,8.88,7.57,12.43
WS50M_RANGE,2020,58.75,33.25,9.35,11.66,9.35,9.41,8.13,8.51,9.15,6.25,9.27,8.08,8.91,7.07,12.29
WS50M_RANGE,2020,58.75,33.75,8.59,11.4,9.49,9.6,8.11,8.29,9.21,6.41,9.5,8.25,9.23,6.42,12.34
WS50M_RANGE,2020,58.75,34.25,8.09,11.1,9.59,9.6,7.89,8.19,8.67,6.33,9.52,8.31,9.14,6.59,12.24
WS50M_RANGE,2020,58.75,34.75,7.96,11.38,9.44,9.67,7.88,7.94,8.46,6.07,9.46,8.29,9.15,6.65,12.58
WS50M_RANGE,2020,58.75,35.25,8.01,12.17,9.51,9.91,8.08,7.83,8.45,5.9,9.51,8.04,9.01,6.82,13.06
WS50M_RANGE,2020,59.25,27.75,15.27,16.69,12.73,14.56,11.13,12.75,14.94,9.14,12.77,9.78,14.74,9.71,17.12
WS50M_RANGE,2020,59.25,28.25,13.33,14.78,11.3,12.9,9.69,10.92,13.48,7.84,11.2,8.92,12.91,8.63,15.29
WS50M_RANGE,2020,59.25,28.75,11.59,13.25,10.07,11.18,8.36,9.62,12.02,6.47,9.78,8.2,11.45,7.95,13.82
WS50M_RANGE,2020,59.25,29.25,10.53,12.46,9.09,10.44,8.11,9.33,10.85,6.2,9.38,7.96,10.8,8.0,13.12
WS50M_RANGE,2020,59.25,29.75,9.97,12.21,8.77,10.34,8.07,9.04,10.37,6.28,9.26,7.99,10.38,7.84,12.93
WS50M_RANGE,2020,59.25,30.25,9.77,12.03,8.74,10.44,8.17,8.91,10.13,6.45,9.22,8.04,10.11,7.61,12.95
WS50M_RANGE,2020,59.25,30.75,9.68,11.95,8.75,10.4,8.27,9.02,9.95,6.52,9.15,8.04,9.93,7.34,13.01
WS50M_RANGE,2020,59.25,31.25,9.32,12.49,8.66,10.07,8.18,9.3,9.91,6.39,9.09,8.0,9.72,6.96,13.01
WS50M_RANGE,2020,59.25,31.75,9.01,12.65,8.76,9.68,8.11,9.18,9.8,6.44,9.07,7.91,9.47,7.24,13.01
WS50M_RANGE,2020,59.25,32.25,9.04,12.8,8.83,9.43,7.9,9.04,9.82,6.21,9.08,7.87,9.28,7.36,13.02
WS50M_RANGE,2020,59.25,32.75,8.99,12.51,8.82,9.39,7.85,8.97,9.68,6.19,9.23,7.8,9.1,7.26,12.88
WS50M_RANGE,2020,59.25,33.25,8.67,11.89,8.82,9.47,8.02,8.93,9.4,6.46,9.51,7.77,8.98,6.92,12.64
WS50M_RANGE,2020,59.25,33.75,8.13,11.55,9.05,9.51,8.12,8.71,9.28,6.6,9.72,8.01,9.04,6.43,12.64
WS50M_RANGE,2020,59.25,34.25,7.81,11.5,9.4,9.66,7.94,8.6,9.07,6.7,9.76,7.99,9.04,6.89,12.71
WS50M_RANGE,2020,59.25,34.75,7.83,11.72,9.68,9.78,7.99,8.31,8.9,6.66,9.7,7.86,9.35,6.96,12.95
WS50M_RANGE,2020,59.25,35.25,8.03,12.5,10.0,9.88,8.17,8.14,8.89,6.47,9.82,7.9,9.35,7.13,13.38
WS50M_RANGE,2020,59.75,27.75,16.78,18.17,15.34,16.24,11.56,15.3,16.41,11.28,14.89,11.6,16.68,12.24,18.79
WS50M_RANGE,2020,59.75,28.25,14.92,16.62,14.28,14.52,10.43,13.69,15.68,9.59,13.81,10.73,15.16,10.57,17.14
WS50M_RANGE,2020,59.75,28.75,12.96,15.7,13.54,13.06,10.02,12.06,14.3,8.05,12.82,9.92,14.14,9.5,16.02
WS50M_RANGE,2020,59.75,29.25,11.58,14.79,12.35,11.88,9.32,11.44,12.94,7.52,11.47,9.29,13.15,8.97,15.19
WS50M_RANGE,2020,59.75,29.75,10.63,13.8,11.56,11.45,9.12,10.51,11.94,7.23,10.87,8.73,11.97,8.48,14.39
WS50M_RANGE,2020,59.75,30.25,10.08,12.99,10.87,11.13,8.92,9.95,11.2,7.03,10.6,8.37,11.11,7.85,13.84
WS50M_RANGE,2020,59.75,30.75,9.81,12.67,10.29,10.76,8.67,9.98,10.76,6.97,10.49,8.27,10.73,7.29,13.67
WS50M_RANGE,2020,59.75,31.25,9.64,13.11,10.04,10.71,8.79,10.27,10.82,7.31,10.63,8.45,10.74,7.41,13.97
WS50M_RANGE,2020,59.75,31.75,9.33,13.4,10.26,10.64,8.61,10.21,10.65,7.43,10.83,8.4,10.58,7.37,14.12
WS50M_RANGE,2020,59.75,32.25,8.91,13.48,10.14,10.39,8.24,9.85,10.4,6.92,10.41,8.09,10.33,7.32,14.0
WS50M_RANGE,2020,59.75,32.75,8.49,13.26,9.81,10.14,7.9,9.47,10.02,6.59,9.95,7.97,10.04,7.19,13.68
WS50M_RANGE,2020,59.75,33.25,8.12,12.79,9.49,9.99,7.78,9.18,9.59,6.69,9.68,8.12,9.76,7.01,13.31
WS50M_RANGE,2020,59.75,33.75,7.77,12.3,9.46,9.88,7.99,8.93,9.35,6.9,9.52,8.24,9.5,6.9,13.14
WS50M_RANGE,2020,59.75,34.25,7.77,12.3,9.62,9.94,8.14,8.82,9.29,7.03,9.68,8.11,9.48,7.03,13.2
WS50M_RANGE,2020,59.75,34.75,7.98,12.22,9.91,10.0,8.11,8.59,9.25,7.18,9.67,8.0,9.64,6.79,13.24
WS50M_RANGE,2020,59.75,35.25,8.51,12.58,10.08,10.01,8.05,8.4,9.26,7.02,9.65,8.04,9.41,6.8,13.38
WS50M_RANGE,2020,60.25,27.75,15.57,17.19,15.29,15.85,10.76,14.56,14.89,11.24,14.09,11.89,17.06,11.76,18.1
WS50M_RANGE,2020,60.25,28.25,15.03,17.07,15.39,15.24,10.44,14.35,16.16,10.25,14.22,11.62,16.77,10.62,17.74
WS50M_RANGE,2020,60.25,28.75,14.03,17.12,15.74,14.49,10.48,13.59,15.91,9.13,14.34,11.09,16.32,9.72,17.5
WS50M_RANGE,2020,60.25,29.25,13.02,16.15,15.17,13.1,9.88,12.58,14.73,8.57,13.18,10.15,15.06,8.88,16.53
WS50M_RANGE,2020,60.25,29.75,12.0,14.92,14.2,11.96,9.35,11.39,13.12,7.81,12.25,9.16,13.54,8.03,15.26
WS50M_RANGE,2020,60.25,30.25,11.21,14.27,13.61,11.55,9.12,11.18,12.24,7.58,12.2,8.83,12.76,7.97,14.73
WS50M_RANGE,2020,60.25,30.75,10.93,14.54,13.75,12.0,9.56,12.05,12.42,8.17,13.02,9.39,12.95,8.78,15.2
WS50M_RANGE,2020,60.25,31.25,11.49,15.53,14.49,13.09,11.22,13.09,13.2,9.41,14.12,10.55,13.59,9.83,16.22
WS50M_RANGE,2020,60.25,31.75,11.85,16.29,14.53,13.66,11.37,13.42,13.4,9.73,14.52,10.16,13.81,9.48,16.98
WS50M_RANGE,2020,60.25,32.25,11.73,16.25,13.72,13.58,11.2,12.69,12.86,9.03,13.78,9.85,13.56,8.83,16.84
WS50M_RANGE,2020,60.25,32.75,11.42,15.89,12.65,12.89,10.48,11.61,12.01,8.3,12.5,9.54,12.92,8.07,16.24
WS50M_RANGE,2020,60.25,33.25,10.8,15.25,11.7,11.84,9.39,10.52,11.05,7.93,11.12,9.16,11.98,7.39,15.4
WS50M_RANGE,2020,60.25,33.75,9.41,13.95,11.01,10.9,8.46,9.41,9.99,7.69,9.96,8.66,10.84,6.96,14.27
WS50M_RANGE,2020,60.25,34.25,9.06,13.59,10.65,10.32,8.31,9.14,9.52,7.57,10.15,8.46,10.5,7.06,13.94
WS50M_RANGE,2020,60.25,34.75,8.79,13.12,10.31,10.22,8.19,8.83,9.33,7.47,9.91,8.56,10.12,6.62,13.64
WS50M_RANGE,2020,60.25,35.25,8.82,12.86,9.94,10.08,7.98,8.61,9.2,7.18,9.62,8.54,9.59,6.12,13.43
WS50M_RANGE,2020,60.75,27.75,11.88,14.84,12.82,12.78,9.23,11.22,11.71,8.67,11.15,9.18,14.72,9.24,15.21
WS50M_RANGE,2020,60.75,28.25,12.56,15.88,13.58,13.42,9.34,12.01,13.33,8.66,11.85,9.54,15.55,8.91,16.16
WS50M_RANGE,2020,60.75,28.75,12.86,16.33,14.03,13.53,9.3,12.23,13.72,8.04,12.23,9.52,15.59,8.51,16.62
WS50M_RANGE,2020,60.75,29.25,12.45,15.56,13.97,12.64,9.05,11.42,13.69,8.05,11.93,9.05,14.87,8.14,16.0
WS50M_RANGE,2020,60.75,29.75,11.99,15.05,13.91,12.02,8.91,11.45,13.14,7.83,11.85,8.74,14.25,7.48,15.33
WS50M_RANGE,2020,60.75,30.25,12.03,15.28,14.4,12.52,9.45,12.7,13.28,8.38,12.61,9.39,14.49,8.18,15.54
WS50M_RANGE,2020,60.75,30.75,13.04,16.29,15.47,14.12,11.01,14.8,14.39,9.8,14.19,10.96,15.64,10.11,16.79
WS50M_RANGE,2020,60.75,31.25,15.43,17.63,16.63,15.93,13.67,16.54,15.77,11.25,15.93,12.47,17.02,11.4,18.45
WS50M_RANGE,2020,60.75,31.75,16.21,19.1,16.54,17.08,14.8,17.22,16.91,12.27,17.39,12.64,17.78,11.36,19.98
WS50M_RANGE,2020,60.75,32.25,15.1,18.46,15.14,16.29,14.0,15.5,15.66,11.23,16.22,11.9,16.65,10.15,19.17
